,title,url,rating
10308,Fried Chicken Sandwich with Slaw and Spicy Mayo ,http://www.epicurious.com/recipes/food/views/fried-chicken-sandwich-with-slaw-and-spicy-mayo-51155290,5.0
10309,Stir-Fried Black Rice with Fried Egg and Roasted Broccoli ,http://www.epicurious.com/recipes/food/views/stir-fried-black-rice-with-fried-egg,0.0
10310,Pork Medallions with Mustard-Chive Sauce ,http://www.epicurious.com/recipes/food/views/pork-medallions-with-mustard-chive-sauce-230934,4.375
10311,Peppered Goat Cheese and Walnut Croutons ,http://www.epicurious.com/recipes/food/views/peppered-goat-cheese-and-walnut-croutons-10468,0.0
10312,Sweet Corn Tamale ,http://www.epicurious.com/recipes/food/views/tamales-with-corn-poblano-chiles-zarela-martinez,3.125
10313,"Fruit Salad with Herb, Citrus, Mint-Maple, or Basic Syrup ",http://www.epicurious.com/recipes/food/views/fruit-salad-with-herb-citrus-mint-maple-or-basic-syrup-358090,5.0
10314,Steamed Whole Red Snapper with Asian Flavors ,http://www.epicurious.com/recipes/food/views/steamed-whole-red-snapper-with-asian-flavors-105459,4.375
10315,"Watermelon, Arugula, and Pine Nut Salad ",http://www.epicurious.com/recipes/food/views/watermelon-arugula-and-pine-nut-salad-109628,4.375
10316,Foragers' Pie ,http://www.epicurious.com/recipes/food/views/foragers-pie-51153610,1.25
10317,"Arugula, Blood Orange, and Blue Cheese Salad ",http://www.epicurious.com/recipes/food/views/arugula-blood-orange-and-blue-cheese-salad-104804,3.75
10318,Chocolate Brownies with Orange Cream Cheese Frosting ,http://www.epicurious.com/recipes/food/views/chocolate-brownies-with-orange-cream-cheese-frosting-238813,4.375
10319,Beet and Arugula Salad ,http://www.epicurious.com/recipes/food/views/spring-vegetable-risotto-56389576,4.375
10320,Pasta with Grilled Vegetables and Feta ,http://www.epicurious.com/recipes/food/views/pasta-with-grilled-vegetables-and-feta-235351,4.375
10321,"Grilled Chorizo, Goat Cheese, and Watercress Pita Pizzas ",http://www.epicurious.com/recipes/food/views/grilled-chorizo-goat-cheese-and-watercress-pita-pizzas-235343,4.375
10322,Cucumber Nori Rolls ,http://www.epicurious.com/recipes/food/views/cucumber-nori-rolls-102219,4.375
10323,Spiced Plum Chutney ,http://www.epicurious.com/recipes/food/views/spiced-plum-chutney-239836,4.375
10324,"Turkey, Tomato, Ricotta, and Mozzarella Lasagne ",http://www.epicurious.com/recipes/food/views/turkey-tomato-ricotta-and-mozzarella-lasagne-13474,3.75
10325,Tecate Skirt-Steak Tacos ,http://www.epicurious.com/recipes/food/views/tecate-skirt-steak-tacos-56389643,2.5
10326,Vanilla-Maple French Toast with Warm Berry Preserves ,http://www.epicurious.com/recipes/food/views/vanilla-maple-french-toast-with-warm-berry-preserves-231281,4.375
10327,Spicy Lamb Stew with Apricots and Cardamom ,http://www.epicurious.com/recipes/food/views/spicy-lamb-stew-with-apricots-and-cardamom-100672,3.75
10328,Saffron-Cardamom Rice ,http://www.epicurious.com/recipes/food/views/down-south-goat-biryani-asha-gomez,4.375
10329,Grilled Ham and Gouda Sandwiches with Frisée and Caramelized Onions ,http://www.epicurious.com/recipes/food/views/grilled-ham-and-gouda-sandwiches-with-frisee-and-caramelized-onions-231733,4.375
10330,Lemon-Herb Turkey with Lemon-Garlic Gravy ,http://www.epicurious.com/recipes/food/views/lemon-herb-turkey-with-lemon-garlic-gravy-240378,4.375
10331,Italian Sausage Rolls ,http://www.epicurious.com/recipes/food/views/cal-italia-pizza-with-prosciutto-and-figs-51255840,3.75
10332,Lemon Pudding Cake with Cranberry Syrup ,http://www.epicurious.com/recipes/food/views/lemon-pudding-cake-with-cranberry-syrup-105927,3.75
10333,"Poached Eggs with Roasted Tomatoes, Mushrooms, and Ham ",http://www.epicurious.com/recipes/food/views/poached-eggs-with-roasted-tomatoes-mushrooms-and-ham-107976,4.375
10334,To Roast and Peel Large Chiles ,http://www.epicurious.com/recipes/food/views/to-roast-and-peel-large-chiles-235803,5.0
10335,"Gingerbread with Dried Fig, Apricot and Cherry Compote ",http://www.epicurious.com/recipes/food/views/gingerbread-with-dried-fig-apricot-and-cherry-compote-100330,4.375
10336,Red-Pepper Mayonnaise ,http://www.epicurious.com/recipes/food/views/homemade-french-fries-with-five-dipping-sauces-51112790,3.75
10337,Watermelon Sorbet with Wine Basil Gelée ,http://www.epicurious.com/recipes/food/views/watermelon-sorbet-with-wine-basil-gelee-109666,3.125
10338,"Salad of Winter Greens, Walnuts, Roasted Beets and Goat Cheese ",http://www.epicurious.com/recipes/food/views/salad-of-winter-greens-walnuts-roasted-beets-and-goat-cheese-104269,4.375
10339,Spicy Cucumber-Avocado Soup ,http://www.epicurious.com/recipes/food/views/spicy-cucumber-avocado-soup-103659,3.75
10340,Garlic Roast Pork ,http://www.epicurious.com/recipes/food/views/roasted-brussels-sprouts-with-garlic-and-pancetta-104566,3.75
10341,Orange Angel Food Cake with Caramel Sauce and Tropical-Fruit Compote ,http://www.epicurious.com/recipes/food/views/orange-angel-food-cake-with-caramel-sauce-and-tropical-fruit-compote-352097,4.375
10342,"Scallops with Bell Peppers, Tomatoes, Avocado and Mango ",http://www.epicurious.com/recipes/food/views/scallops-with-bell-peppers-tomatoes-avocado-and-mango-5443,4.375
10343,"Apple, Goat Cheese, and Honey Tartlets ",http://www.epicurious.com/recipes/food/views/apple-goat-cheese-and-honey-tartlets-240112,4.375
10344,Walnut Cake ,http://www.epicurious.com/recipes/food/views/coffee-and-walnut-cake-mocha-buttercream,2.5
10345,Laxmi's Fresh Coconut Milk ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,0.0
10346,Roasted Canadian Bacon ,http://www.epicurious.com/recipes/food/views/roasted-canadian-bacon-233969,3.75
10347,"Beef, Mushroom, and Broccoli Stir-Fry ",http://www.epicurious.com/recipes/food/views/beef-mushroom-and-broccoli-stir-fry-105590,3.75
10348,Nectarine and Mascarpone Tart in Gingersnap Crust ,http://www.epicurious.com/recipes/food/views/nectarine-and-mascarpone-tart-in-gingersnap-crust-106868,5.0
10349,Turkey Soup with Orzo and White Beans ,http://www.epicurious.com/recipes/food/views/turkey-soup-with-orzo-and-white-beans-104207,4.375
10350,Brown Turkey Stock ,http://www.epicurious.com/recipes/food/views/herbed-oyster-stuffing-107371,0.0
10351,Berry-Yogurt Smoothie ,http://www.epicurious.com/recipes/food/views/fruit-smoothie-366400,5.0
10352,Jalebi ,http://www.epicurious.com/recipes/food/views/jalebi-366136,4.375
10353,Mushroom Barley Soup ,http://www.epicurious.com/recipes/food/views/grain-bowl-soup,4.375
10354,Whispers of the Forest ,http://www.epicurious.com/recipes/food/views/whispers-of-the-forest-200233,0.0
10355,Ivory Carrot Soup with a Fine Dice of Orange Carrots ,http://www.epicurious.com/recipes/food/views/ivory-carrot-soup-with-a-fine-dice-of-orange-carrots-51153210,3.75
10356,Beet and Goat Cheese Tartines ,http://www.epicurious.com/recipes/food/views/beet-and-goat-cheese-tartines-243614,0.0
10357,"Black Bean, Sausage, and Sweet Potato Soup ",http://www.epicurious.com/recipes/food/views/black-bean-sausage-and-sweet-potato-soup-13491,3.75
10358,Roasted-Almond Ricotta Pesto with Olives ,http://www.epicurious.com/recipes/food/views/roasted-almond-ricotta-pesto-with-olives-354480,4.375
10359,"Rice with Summer Squash, Red Peppers, and Roasted Pepitas ",http://www.epicurious.com/recipes/food/views/rice-with-summer-squash-red-peppers-and-roasted-pepitas-353400,3.75
10360,"Potato, Cucumber, and Fresh Dill Salad ",http://www.epicurious.com/recipes/food/views/potato-cucumber-and-fresh-dill-salad-12211,3.125
10361,Hearty Lamb and Vegetable Stew ,http://www.epicurious.com/recipes/food/views/hearty-lamb-and-vegetable-stew-107488,4.375
10362,Cucumbers in Yogurt ,http://www.epicurious.com/recipes/food/views/herby-chicken-kofta-meatballs,4.375
10363,Beef and Green Pepper Stir-Fry ,http://www.epicurious.com/recipes/food/views/beef-and-green-pepper-stir-fry-2029,3.75
10364,Charred Romaine Greek Salad With Quinoa-Crusted Feta ,http://www.epicurious.com/recipes/food/views/charred-romaine-greek-salad-with-quinoa-crusted-feta-56389585,5.0
10365,Island Rum Punch ,http://www.epicurious.com/recipes/food/views/island-rum-punch-201109,5.0
10366,Classic Meat Loaf with Roasted Vegetables ,http://www.epicurious.com/recipes/food/views/classic-meat-loaf-with-roasted-vegetables-1199,3.75
10367,Ziti with Skillet-Roasted Root Vegetables ,http://www.epicurious.com/recipes/food/views/ziti-with-skillet-roasted-root-vegetables-350961,3.75
10368,"Pork, Vegetable, and Tamarind Stew ",http://www.epicurious.com/recipes/food/views/pork-vegetable-and-tamarind-stew,3.75
10369,Irish Weekend Fry-Up ,http://www.epicurious.com/recipes/food/views/irish-weekend-fry-up-51145610,4.375
10370,Butter Pastry Dough ,http://www.epicurious.com/recipes/food/views/cream-cheese-pastry-dough-101585,0.0
10371,Spiced Pumpkin Soup ,http://www.epicurious.com/recipes/food/views/alexander-mccream-spiced-pumpkin-ice-cream-51187420,4.375
10372,Chipotle Mayonnaise Dip with Carrots ,http://www.epicurious.com/recipes/food/views/chipotle-mayonnaise-dip-with-carrots-12261,3.75
10373,Seafood Salad with Fennel and Green Beans ,http://www.epicurious.com/recipes/food/views/seafood-salad-with-fennel-and-green-beans-232312,3.125
10374,"Corn, Tomato, and Lobster Salad ",http://www.epicurious.com/recipes/food/views/corn-tomato-and-lobster-salad,5.0
10375,New Potatoes Stuffed with Smoked Salmon and Horseradish ,http://www.epicurious.com/recipes/food/views/new-potatoes-stuffed-with-smoked-salmon-and-horseradish-1011,4.375
10376,Chilled Zucchini Soup with Lemon-Cumin Shrimp and Cilantro Cream ,http://www.epicurious.com/recipes/food/views/chilled-zucchini-soup-with-lemon-cumin-shrimp-and-cilantro-cream-354300,4.375
10377,Orange and Ginger Mayonnaise ,http://www.epicurious.com/recipes/food/views/orange-and-ginger-mayonnaise-106973,3.75
10378,Roasted Potato Slices with Caviar ,http://www.epicurious.com/recipes/food/views/roasted-potato-slices-with-caviar-3,3.75
10379,S'mores with a Twist ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,5.0
10380,Quickest Madeira-Mushroom Gravy ,http://www.epicurious.com/recipes/food/views/quickest-madeira-mushroom-gravy-236538,5.0
10381,"Tuna, Fresh Mozzarella, and Basil Pizza ",http://www.epicurious.com/recipes/food/views/tuna-fresh-mozzarella-and-basil-pizza-242120,3.75
10382,Oatmeal Trail Mix Cookies ,http://www.epicurious.com/recipes/food/views/oatmeal-trail-mix-cookies-13182,4.375
10383,"Chicken, Black Bean and Goat Cheese Toastadas ",http://www.epicurious.com/recipes/food/views/chicken-black-bean-and-goat-cheese-toastadas-4498,4.375
10384,Coconut Tofu ,http://www.epicurious.com/recipes/food/views/sayur-lodeh-vegetable-soup-indonesian,2.5
10385,Blackberry and Hazelnut Sundaes ,http://www.epicurious.com/recipes/food/views/blackberry-and-hazelnut-sundaes-630,5.0
10386,Asian Dumpling Soup ,http://www.epicurious.com/recipes/food/views/dumpling-wrappers-369490,3.75
10387,Licorice Pudding ,http://www.epicurious.com/recipes/food/views/licorice-pudding-237683,5.0
10388,Milk-Braised Pork ,http://www.epicurious.com/recipes/food/views/vietnamese-candy-pork,4.375
10389,Foster's Omelets ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,0.0
10390,Lemon Tart ,http://www.epicurious.com/recipes/food/views/lemon-bars-101162,3.75
10391,Baby Bellini ,http://www.epicurious.com/recipes/food/views/baby-bellini-238632,0.0
10392,Pasta with Arugula and Plum Tomatoes ,http://www.epicurious.com/recipes/food/views/pasta-with-arugula-and-plum-tomatoes-103787,3.75
10393,Vegetarian Mushroom Gravy ,http://www.epicurious.com/recipes/food/views/vegetarian-mushroom-gravy,2.5
10394,Herbed Lamb Chops with Pinot Noir Sauce ,http://www.epicurious.com/recipes/food/views/honey-roasted-pear-salad-with-thyme-verjus-dressing-232870,5.0
10395,Cheddar Jalapeño Corn Sticks ,http://www.epicurious.com/recipes/food/views/cheddar-jalapeno-corn-sticks-104644,4.375
10396,Frozen Brandy Alexander ,http://www.epicurious.com/recipes/food/views/frozen-brandy-alexander-200745,0.0
10397,Scrambled Egg Pasta ,http://www.epicurious.com/recipes/food/views/scrambled-egg-pasta-352270,3.75
10398,"""Top Tier"" Devil's Food Cake with Sour Cream-Fudge Frosting ",It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,4.375
10399,Green Goddess Spinach Dip ,http://www.epicurious.com/recipes/food/views/green-goddess-spinach-dip-356111,3.75
10400,Hearts of Romaine with Blue Cheese and Caper Dressing ,http://www.epicurious.com/recipes/food/views/hearts-of-romaine-with-blue-cheese-and-caper-dressing-1164,3.125
10401,Wild Rice Dressing with Apples and Chestnuts ,http://www.epicurious.com/recipes/food/views/wild-rice-dressing-with-apples-and-chestnuts-236540,3.75
10402,Basmati Rice ,http://www.epicurious.com/recipes/food/views/one-pot-gingery-chicken-and-rice-with-peanut-sauce,4.375
10403,Smoked Trout Mousse ,http://www.epicurious.com/recipes/food/views/smoked-trout-mousse-13606,5.0
10404,French Apple-Almond Tart ,http://www.epicurious.com/recipes/food/views/tarte-bourdaloue-51194810,4.375
10405,Roasted Chicken with Za'atar Stuffing ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,5.0
10406,Cashew Orange Biscotti ,http://www.epicurious.com/recipes/food/views/cashew-orange-biscotti-101269,3.75
10407,Pear Cobbler with Dried Blueberries and Stone-Ground Corn Biscuits ,http://www.epicurious.com/recipes/food/views/pear-cobbler-with-dried-blueberries-and-stone-ground-corn-biscuits-350430,4.375
10408,Sweet Potato Bread with Caramel and Aleppo-Spiced Pecans ,http://www.epicurious.com/recipes/food/views/sweet-potato-bread-with-caramel-and-aleppo-spiced-pecans-51249830,5.0
10409,Grilled Chicken with Soy-Lime Sauce ,http://www.epicurious.com/recipes/food/views/grilled-chicken-with-soy-lime-sauce-4809,3.75
10410,"Butternut Squash, Rosemary, and Blue Cheese Risotto ",http://www.epicurious.com/recipes/food/views/butternut-squash-rosemary-and-blue-cheese-risotto-231601,4.375
10411,Shallot Yogurt ,http://www.epicurious.com/recipes/food/views/yogurt-and-persian-shallot-dip-mast-o-musir,5.0
10412,"Morel, Ham and Brie Omelet ",http://www.epicurious.com/recipes/food/views/morel-ham-and-brie-omelet-1656,3.75
10413,Chickpeas and Chard with Poached Eggs ,http://www.epicurious.com/recipes/food/views/chickpeas-and-chard-with-poached-eggs-51260670,4.375
10414,Shrimp Cakes with Wasabi Vinaigrette ,http://www.epicurious.com/recipes/food/views/shrimp-cakes-with-wasabi-vinaigrette-107191,4.375
10415,Mixed Berry Pie Bars ,http://www.epicurious.com/recipes/food/views/mixed-berry-pie-bars,3.75
10416,Warm Cauliflower and Herbed Barley Salad ,http://www.epicurious.com/recipes/food/views/warm-cauliflower-and-herbed-barley-salad-51148400,4.375
10417,Egg Salad Tartines With Mixed Herbs ,http://www.epicurious.com/recipes/food/views/egg-salad-tartines-with-mixed-herbs,0.0
10418,Vegetarian Red Pozole with Red Beans ,http://www.epicurious.com/recipes/food/views/vegetarian-red-pozole-with-red-beans-369571,4.375
10419,Brook Trout Müllerin ,http://www.epicurious.com/recipes/food/views/brook-trout-mullerin-51208420,4.375
10420,Italian Sausage Pasta Salad ,http://www.epicurious.com/recipes/food/views/italian-sausage-pasta-salad-604,3.75
10421,Orange-Almond Lace Cookies ,http://www.epicurious.com/recipes/food/views/florentine-sundaes-233435,4.375
10422,Duck Confit Hash ,http://www.epicurious.com/recipes/food/views/duck-confit-hash-235784,3.75
10423,Fettucine with Porcini Mushroom Sauce ,http://www.epicurious.com/recipes/food/views/fettucine-with-porcini-mushroom-sauce-103448,4.375
10424,Mango and Coconut Rice Salad ,http://www.epicurious.com/recipes/food/views/mango-and-coconut-rice-salad-365130,4.375
10425,Hurricane Marilyn's Couscous and Lentil Salad ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,3.125
10426,Hot Rum Toddy ,http://www.epicurious.com/recipes/food/views/moneygun-hot-toddy,0.0
10427,Grilled Ratatouille Salad with Feta Cheese ,http://www.epicurious.com/recipes/food/views/grilled-ratatouille-salad-with-feta-cheese-103770,4.375
10428,Caldo Tlalpeno ,http://www.epicurious.com/recipes/food/views/caldo-tlalpeno-13156,3.75
10429,Fresh Citrus Compote ,http://www.epicurious.com/recipes/food/views/mixed-citrus-marmalade-357522,3.75
10430,Chocolate Orange Cheesecake with Orange-Tangerine Glaze ,http://www.epicurious.com/recipes/food/views/chocolate-orange-cheesecake-with-orange-tangerine-glaze-10006,4.375
10431,"Succotash of Fresh Corn, Lima Beans, Tomatoes and Onions ",http://www.epicurious.com/recipes/food/views/succotash-of-fresh-corn-lima-beans-tomatoes-and-onions-350129,4.375
10432,Upside-Down Butterscotch Apple Sour Cream Cake ,http://www.epicurious.com/recipes/food/views/upside-down-butterscotch-apple-sour-cream-cake-234162,3.75
10433,Chocolate and Pecan Tartlets ,http://www.epicurious.com/recipes/food/views/chocolate-and-pecan-tartlets-236923,5.0
10434,Lobster and Stone Crab Enchilado ,http://www.epicurious.com/recipes/food/views/lobster-and-stone-crab-enchilado-234798,5.0
10435,Crab and Corn Chowder with Bacon ,http://www.epicurious.com/recipes/food/views/crab-and-corn-chowder-with-bacon-230613,3.75
10436,Cream Cheese and Chive Scrambled Eggs ,http://www.epicurious.com/recipes/food/views/cream-cheese-and-chive-scrambled-eggs-13305,3.75
10437,Roasted Chicken Wings with Smoked-Paprika Mayonnaise ,http://www.epicurious.com/recipes/food/views/roasted-chicken-wings-with-smoked-paprika-mayonnaise-101929,3.75
